reform	target	spec_name	event_time	beta	se	tvalue	pvalue	n_event_obs	n_obs	r2	stars_cluster	N_event
haifa_priv	Haifa-Legacy terminal	porttr	-7	0.2520101376494186	0.1789711740482543	1.4081046234935664	0.1591000921835508	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-6	-0.0494549692561494	0.0351216585753655	-1.408104607304546	0.15910009697658	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-5	-0.0570817942663758	0.0405380350772734	-1.4081046147788567	0.1591000947636859	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-4	-0.0647086191102581	0.0459544115798582	-1.4081046168507547	0.1591000941502659	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-3	0.0152536495651363	0.0108327530036014	1.4081046212412616	0.1591000928503831	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	-2	0.0076268248913642	0.0054163765015673	1.4081046413884446	0.1591000868854742	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	0	0.2974723872702793	0.2112573050753793	1.4081046199284677	0.1591000932390577	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	1	0.2898455623586897	0.2058409285719351	1.4081046192783646	0.1591000934315315	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	2	0.2822187376530434	0.2004245520701977	1.4081046196086675	0.1591000933337398	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	3	-0.0397346429827482	0.0282185301904967	-1.4081046289267691	0.1591000905749607	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	4	-0.0473614677938303	0.0336349066923014	-1.408104628536717	0.1591000906904421	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	5	-0.0549882928284024	0.0390512831958966	-1.4081046339132932	0.1591000890986172	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	6	-0.0202565657990381	0.0143856960100155	-1.4081046745972672	0.1591000770534497	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	7	-0.0278833906534097	0.0198020725153119	-1.408104663380508	0.1591000803743577	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Legacy terminal	porttr	8	-0.0355102151158064	0.025218449017641	-1.4081046416044851	0.1591000868215117	1.0	117	0.9477066101302016		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-24	-26.781423811371				1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-23	-26.879039861924294				1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-22	-26.808677690943632	0.0001635524997791	-163914.8146750649	0.0	1.0	117	0.947706610130202	***	1.0
haifa_priv	Haifa-Bayport terminal	porttr	-21	-26.729952568414262	6.331985156905713e-05	-422141.7439562752	0.0	1.0	117	0.947706610130202	***	1.0
haifa_priv	Haifa-Bayport terminal	porttr	-20	-26.83798386043	0.0001308342422979	-205129.66169294727	0.0	1.0	117	0.947706610130202	***	1.0
haifa_priv	Haifa-Bayport terminal	porttr	-19	-26.808533283726028	0.0001068477760612	-250903.98950714903	0.0	1.0	117	0.947706610130202	***	1.0
haifa_priv	Haifa-Bayport terminal	porttr	-18	-32.08917428678254				1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-17	-44.20802564258591				1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-16	-2.7873309453787525	1.9794913721845009	-1.4081046194723985	0.1591000933740846	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-15	0.8305482759817924	0.5898342090788008	1.4081046219393365	0.1591000926437066	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-14	0.8229214508719211	0.5844178325546658	1.408104621439569	0.1591000927916711	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-13	0.8152946257732312	0.5790014560321195	1.408104620945899	0.1591000929378302	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-12	0.3900324299618374	0.2769910870434124	1.408104622155976	0.1591000925795667	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-11	0.3824056049144051	0.271574710519927	1.4081046213113642	0.1591000928296281	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-10	0.3747787803676763	0.2661583339974945	1.4081046223080294	0.1591000925345489	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-9	0.2672637871724124	0.1898039272188325	1.4081046219042308	0.1591000926541	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-8	0.2596369625327286	0.184387550694958	1.4081046228671894	0.1591000923690002	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-7	0.2520101377690446	0.1789711741723995	1.4081046231852286	0.1591000922748393	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-6	-0.0494549691792816	0.0351216584727616	-1.4081046092295444	0.1591000964066521	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-5	-0.0570817942619898	0.0405380349953691	-1.4081046175156369	0.1591000939534165	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-4	-0.0647086191236869	0.0459544115187429	-1.4081046190156288	0.1591000935093189	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-3	0.0152536496280409	0.0108327530462584	1.408104621503352	0.1591000927727871	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	-2	0.0076268249905417	0.0054163765234566	1.408104654008528	0.1591000831490885	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	0	0.2974723873736167	0.2112573050554473	1.4081046205504752	0.159100093054902	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	1	0.2898455621029575	0.205840928532012	1.4081046183090906	0.1591000937185013	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	2	0.2822187376992557	0.2004245520092501	1.408104620267434	0.1591000931387011	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	3	-0.0397346431894992	0.0282185302721862	-1.4081046321772446	0.1591000896126033	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	4	-0.0473614677078888	0.0336349067966101	-1.408104621614773	0.1591000927397989	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	5	-0.0549882930748376	0.0390512833193567	-1.4081046357721438	0.1591000885482735	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	6	-0.0202565657638249	0.0143856961544415	-1.408104658012734	0.1591000819635766	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	7	-0.0278833908725504	0.0198020726748114	-1.408104663105218	0.1591000804558622	1.0	117	0.947706610130202		1.0
haifa_priv	Haifa-Bayport terminal	porttr	8	-0.0355102150976396	0.0252184492029857	-1.4081046305351497	0.1591000900987728	1.0	117	0.947706610130202		1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-24	2.510521238783769	1.7424817721515193e-11	144077331476.69702	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-23	2.5891543588849206	2.0325980445157756e-11	127381523654.95032	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-22	2.2738185939362894	2.15335367783415e-11	105594293094.63477	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-21	2.335308021751395	3.099382593163336e-11	75347523306.82413	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-20	2.5503346877595807	4.4417759061471926e-11	57417004856.774666	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-19	2.5098662002514427	1.535458686267695e-11	163460353749.5549	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-18	2.526135616162289	3.6852347447822787e-11	68547481805.3017	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-17	2.335791941397327	3.562678455830082e-11	65562805354.35248	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-16	2.424109996488121	2.9233827815409604e-11	82921402280.76239	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-15	2.4304293276175883	3.3647792654463465e-11	72231464113.44714	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-14	2.363227280777067	1.6191950629084358e-11	145950746448.80545	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-13	2.6109219643491275	2.7067825405519025e-11	96458504709.31332	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-12	2.5147176219649157	1.687250764937782e-11	149042316306.64853	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-11	2.4291489861572253	1.4872372731217582e-11	163332981902.63644	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-10	2.3384481286811423	9.378171566409272e-12	249350111812.51935	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-9	2.455553772717328	3.753219633523735e-11	65425261841.44239	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-8	2.491188539293565	2.5519598209742437e-11	97618642692.52176	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-7	2.4051278290224016	4.997508085707034e-11	48126542024.03618	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-6	2.487045339984826	2.7462570682558043e-11	90561272239.68845	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-5	2.5773258043010143	2.8895846864717107e-11	89193641438.07198	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-4	2.480849853308719	2.5899865219059045e-11	95786207083.54594	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-3	2.5218557703700357	1.4376077600334679e-11	175420294775.76874	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	-2	-2.7472298939377353	2.649033539478939e-11	-103706874714.69733	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	0	-4.197921314483929	2.6743044523739278e-11	-156972453557.31714	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	1	1.2404528576366962	9.825520146739107e-12	126248060063.0978	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	2	1.2405679609095503	2.4075882781012548e-11	51527413228.97304	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	3	1.2406830641971025	9.349681265516896e-12	132697899421.76295	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	4	0.61434511093355	4.7309790855859175e-11	12985580781.899933	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	5	0.6144602141926018	1.9301219359308003e-11	31835305467.17913	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	6	0.6145753174537536	2.6847088398944536e-11	22891693442.552784	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	7	0.4648581685427062	6.0248167055103516e-12	77157230047.76936	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	8	0.4649732717936317	7.396252557507942e-11	6286606199.265558	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	9	0.4650883751067396	3.5252242859971535e-11	13193157012.85042	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	10	0.0244460554654946	3.105245251332775e-11	787250393.668659	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	11	0.0245611587329392	2.0066158708113864e-11	1224008993.9589608	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	12	0.0246762620240352	1.3929272585296634e-11	1771539890.035814	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Bayport terminal	tr_shocks	13	0.1561750056741235	1.3237650583934122e-11	11797788790.683552	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-24	2.5110056097847635	1.7430522887507718e-11	144057962345.14432	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-23	2.5896372248731256	2.032791753535064e-11	127393139035.00922	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-22	2.274299954911703	2.1538727872089543e-11	105591192219.79684	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-21	2.335787877714018	3.0999816917625116e-11	75348441054.37259	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-20	2.550813038709413	4.442718759326812e-11	57415586646.225784	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-19	2.510343046188489	1.5357429718938218e-11	163461145004.80673	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-18	2.5266109570865445	3.685533336935649e-11	68554825749.787	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-17	2.336265777308795	3.563533901838912e-11	65560363438.75381	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-16	2.424582327386795	2.9238016606677034e-11	82925677210.02995	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-15	2.430900153503473	3.364779938671378e-11	72245442430.42955	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-14	2.3636966016501604	1.6190354940398243e-11	145994118742.4035	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-13	2.611389780209432	2.7072397333471134e-11	96459495184.079	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-12	2.5151839328124277	1.687756133026118e-11	149025317318.96277	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-11	2.4296137919919474	1.4876876985990292e-11	163314773273.9835	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-10	2.3389114295030757	9.379064838521446e-12	249375760779.13025	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-9	2.456015568526472	3.7532388177495156e-11	65437231356.333626	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-8	2.4916488300899173	2.5517593083709537e-11	97644351562.31836	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-7	2.405586614805964	4.9986131282587996e-11	48125080959.084305	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-6	2.487502620755598	2.746387644540503e-11	90573616790.7856	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-5	2.5777815800589994	2.8907837540019983e-11	89172411339.66942	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-4	2.48130412405391	2.590007591177291e-11	95802967238.64156	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-3	2.5223085361024364	1.4374933242506116e-11	175465756504.8072	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	-2	-2.746778633218126	2.649613446958088e-11	-103667145725.41098	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	0	-4.194669204537208	2.6749250143163297e-11	-156814459548.8521	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	1	1.243703462570628	9.82601703915081e-12	126572491948.18332	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	2	1.2438170608306909	2.4082675284237148e-11	51647794364.6405	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	3	1.2439306591054529	9.350311548088524e-12	133036279348.33344	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	4	0.61759120082911	4.73071716618783e-11	13054917027.026278	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	5	0.6177047990753718	1.930375250201882e-11	31999208392.812286	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	6	0.6178183973237328	2.6850665418717668e-11	23009425937.468575	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	7	0.4680997433998963	6.0255285707855516e-12	77686088100.12991	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	8	0.4682133416380314	7.396677493779812e-11	6330049431.407173	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	9	0.4683269399383503	3.524951034778369e-11	13286055191.055904	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	10	0.027683115284312	3.106239621330407e-11	891209908.4118719	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	11	0.0277967135389667	2.0066832660828014e-11	1385206824.0558977	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	12	0.0279103118172732	1.3929183348225787e-11	2003729229.4546652	0.0	1.0	91	1.0	***	1.0
haifa_comp	Haifa-Legacy terminal	tr_shocks	13	0.1594075504545724	1.3236455599102025e-11	12043069178.23128	0.0	1.0	91	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-24	-0.2383582285057581	1.1036848862260107e-11	-21596583543.04469	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-23	-0.3553352568270478	1.1275068532339211e-11	-31515130556.22441	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-22	-0.3908414076903401	9.506802189972162e-12	-41111763964.39617	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-21	-0.304652081691537	1.1658480372621574e-11	-26131371495.63444	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-20	-0.386440976935265	1.0973566109388152e-11	-35215623898.65728	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-19	-0.4765928255394573	1.038532303216756e-11	-45890996752.17189	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-18	-0.3799882588286687	9.858125072695329e-12	-38545692616.6565	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-17	-0.4208655601794548	1.2296764432105184e-11	-34225715431.33997	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-16	4.848348719830729	1.020421372345866e-11	475132024007.37335	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-15	5.633410388944755	1.8533118160963398e-11	303964521243.4083	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-14	4.352424315853688	1.6371205171877918e-12	2658585162276.375	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-13	-1.0858212405628	1.7879467345280725e-12	-607300664831.8312	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-12	-1.0858077281235743	1.7829781390291468e-12	-608985440906.6449	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-11	-1.0857942156835896	1.883500615657876e-12	-576476698046.8118	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-10	-0.4593276466894034	8.008412563611912e-13	-573556423374.6718	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-9	-0.4593141342503821	3.566293431616938e-12	-128793141410.7256	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-8	-0.4593006218098976	1.2677650545079804e-12	-362291593522.5492	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-7	-0.3094548571714474	7.206833809398489e-13	-429390860613.2763	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-6	-0.3094413447310602	2.5912567111490777e-12	-119417479325.63588	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-5	-0.309427832292231	2.0311648258701794e-12	-152340089957.82397	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-4	0.1313431030547498	1.6067004451510134e-12	81747100681.48697	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-3	0.1313566154932977	2.0986840781644098e-12	62589990013.25979	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	-2	0.1313701279342685	5.081539354132534e-13	258524275380.1217	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	0	1.3512439741347748e-05	3.6071768303286854e-13	37459876.17722777	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	1	2.70248789787187e-05	1.2264138151626413e-12	22035693.53557452	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	2	-0.4576082807538877	1.454089351257089e-12	-314704375187.31323	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	3	-0.4575947683146603	1.094847223189063e-12	-417953079318.0272	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	4	-0.4575812558747363	8.192081871812625e-13	-558565286620.4685	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	5	0.0139220900744131	2.0580242013604723e-12	6764784430.236483	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	6	0.0139356025145072	1.1830553464864546e-12	11779332687.937572	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	7	0.0139491149557322	2.553396735574551e-12	5462964200.349168	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	8	-0.0495752006687926	7.259923057161672e-13	-68286124079.35692	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	9	-0.049561688228871	1.632589316939805e-12	-30357719307.98348	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-HCT terminal	tr_shocks	10	-0.0495481757887574	1.6293408059793686e-12	-30409952053.569862	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-24	-0.2581183919147642	1.1061296364495754e-11	-23335274945.10188	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-23	-0.3751049681261973	1.132010237195358e-11	-33136181617.53984	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-22	-0.4106206668797041	9.429535623272418e-12	-43546223619.56809	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-21	-0.3244408887709733	1.1736066697346492e-11	-27644772063.567852	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-20	-0.4062393319049171	1.099166368779565e-11	-36958857498.15799	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-19	-0.4964007283993243	1.0360350531977514e-11	-47913507063.99069	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-18	-0.39980570957868	9.78569280075686e-12	-40856147614.58255	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-17	-0.4406925588195367	1.2431723493260752e-11	-35449031589.09837	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-16	4.828512173300431	1.0158278918399984e-11	475327780629.6899	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-15	5.65852265111129	1.8683185772290937e-11	302867119134.65283	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-14	4.352548438425683	1.7156942899213172e-12	2536902094967.801	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-13	-1.0857066658808785	1.834976328376372e-12	-591673390599.8318	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-12	-1.0857027013318326	1.9697412077873924e-12	-551190530532.3844	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-11	-1.085698736782028	2.008530850141146e-12	-540543719657.4464	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-10	-0.4592417156779831	8.829559403727321e-13	-520118495928.7077	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-9	-0.4592377511291778	3.755238183278472e-12	-122292576053.92291	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-8	-0.4592337865788356	1.2507834318081145e-12	-367156915338.2323	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-7	-0.3093975698305317	7.97741037388098e-13	-387842113329.83105	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-6	-0.309393605280285	2.5595848980324195e-12	-120876477087.40556	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-5	-0.3093896407316736	2.153213054725466e-12	-143687425660.30963	0.0	1.0	95	1.0	***	1.0
ashdod_comp	Ashdod-Legacy terminal	tr_shocks	-4	0.1313717467252386	1.6193156776229777e-12	81127940981.88538	0.0	1.0	95	1.0	***	1.0
