record_id	entity	year	source_group	source_file	source_doc	source_page	source_section	row_type	asset_class_raw	asset_class_std	project_id	project_name	metric	value_num	value_text	unit	currency	date_precision	event_date	event_year	event_month	confidence	include_in_k	include_in_productive_k	needs_monthly_timing	notes
SIPG_2024_PPE_020_18	SIPG	2024	SIPG_K_REDESIGN_CLEAN	k_redesign_clean.csv	SIPG 2024.pdf	195.0	ppe_rollforward_extract	ppe_rollforward	库场设施	yard_infrastructure			transfer_to_ppe	941882500.51		yuan	CNY	year		2024.0		high	yes		yes	Note 21 固定资产→固定资产情况 (p195/333). accdep_additions=2024 depreciation expense (计提). cip_transfers_to_ppe=2024 CIP→PPE transfers (在建工程转入, original cost). nbv_open/close are 期初/期末账面价值.
SIPG_2024_TIMING_015	SIPG	2024	SIPG_K_REDESIGN_CLEAN	k_redesign_clean.csv	SIPG 2024.pdf	150.0	cip_timing_policy	timing_policy	在建工程 (CIP)	CIP			cip_to_ppe_and_depr_start_rule		在建工程在达到预定可使用状态时转入固定资产并于转入后的次月开始计提折旧	text		policy				high	yes		yes	Note 22 在建工程; establishes 'usable state' + 'next-month depreciation' timing rule.
HPC_TBL2_2017_APPROX_GROSS_PPE_INVESTMENT	HPC	2017	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	25025.0		NIS_thousands	NIS	year		2017.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2017_DEP_AMORT_TOTAL	HPC	2017	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	67739.0		NIS_thousands	NIS	year		2017.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2017_DISPOSAL_PROCEEDS	HPC	2017	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			disposal_proceeds	1688.0		NIS_thousands	NIS	year		2017.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2018_PPE_NET_EOY	HPC	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	1163539.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2018_APPROX_GROSS_PPE_INVESTMENT	HPC	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	30896.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2018_DEP_AMORT_TOTAL	HPC	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	67012.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2018_DISPOSAL_PROCEEDS	HPC	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			disposal_proceeds	1759.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2019_PPE_NET_EOY	HPC	2019	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	1010641.0		NIS_thousands	NIS	year		2019.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2019_APPROX_GROSS_PPE_INVESTMENT	HPC	2019	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	25025.0		NIS_thousands	NIS	year		2019.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2019_DEP_AMORT_TOTAL	HPC	2019	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	67739.0		NIS_thousands	NIS	year		2019.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2019_DISPOSAL_PROCEEDS	HPC	2019	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			disposal_proceeds	1688.0		NIS_thousands	NIS	year		2019.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2020_PPE_NET_EOY	HPC	2020	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	987773.0		NIS_thousands	NIS	year		2020.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2020_APPROX_GROSS_PPE_INVESTMENT	HPC	2020	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	49285.0		NIS_thousands	NIS	year		2020.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2020_DEP_AMORT_TOTAL	HPC	2020	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	70474.0		NIS_thousands	NIS	year		2020.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2020_DISPOSAL_PROCEEDS	HPC	2020	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			disposal_proceeds	497.0		NIS_thousands	NIS	year		2020.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2021_PPE_NET_EOY	HPC	2021	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	998346.0		NIS_thousands	NIS	year		2021.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2021_APPROX_GROSS_PPE_INVESTMENT	HPC	2021	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	75222.0		NIS_thousands	NIS	year		2021.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2021_DEP_AMORT_TOTAL	HPC	2021	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	72280.0		NIS_thousands	NIS	year		2021.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2021_DISPOSAL_PROCEEDS	HPC	2021	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			disposal_proceeds	0.0		NIS_thousands	NIS	year		2021.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2022_PPE_NET_EOY	HPC	2022	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	1006064.0		NIS_thousands	NIS	year		2022.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2023_PPE_NET_EOY	HPC	2023	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	1044165.0		NIS_thousands	NIS	year		2023.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2023_APPROX_GROSS_PPE_INVESTMENT	HPC	2023	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	95529.0		NIS_thousands	NIS	year		2023.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2023_DEP_AMORT_TOTAL	HPC	2023	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	68663.0		NIS_thousands	NIS	year		2023.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2024_PPE_NET_EOY	HPC	2024	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	966652.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2024_APPROX_GROSS_PPE_INVESTMENT	HPC	2024	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	61123.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
HPC_TBL2_2024_DEP_AMORT_TOTAL	HPC	2024	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	63266.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	From Thesis Table 2 Panel A (HPC). 2023–2024 stocks exclude investment real estate; 2022 net stock reconstructed from 2023 opening balance when noted.
IPC_TBL2_2018_PPE_NET_EOY	IPC	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	11516612.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2018_APPROX_GROSS_PPE_INVESTMENT	IPC	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	1501921.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2018_DEP_AMORT_TOTAL	IPC	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	215476.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2018_DISPOSAL_PROCEEDS	IPC	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			disposal_proceeds	0.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2019_PPE_NET_EOY	IPC	2019	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	12513932.0		NIS_thousands	NIS	year		2019.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2019_APPROX_GROSS_PPE_INVESTMENT	IPC	2019	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	1100386.0		NIS_thousands	NIS	year		2019.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2019_DEP_AMORT_TOTAL	IPC	2019	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	224640.0		NIS_thousands	NIS	year		2019.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2019_DISPOSAL_PROCEEDS	IPC	2019	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			disposal_proceeds	1923.0		NIS_thousands	NIS	year		2019.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2020_PPE_NET_EOY	IPC	2020	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	12866069.0		NIS_thousands	NIS	year		2020.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2020_APPROX_GROSS_PPE_INVESTMENT	IPC	2020	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	560898.0		NIS_thousands	NIS	year		2020.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2020_DEP_AMORT_TOTAL	IPC	2020	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	238299.0		NIS_thousands	NIS	year		2020.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2020_DISPOSAL_PROCEEDS	IPC	2020	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			disposal_proceeds	4497.0		NIS_thousands	NIS	year		2020.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2021_PPE_NET_EOY	IPC	2021	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	13209796.0		NIS_thousands	NIS	year		2021.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2021_APPROX_GROSS_PPE_INVESTMENT	IPC	2021	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	419197.0		NIS_thousands	NIS	year		2021.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2021_DEP_AMORT_TOTAL	IPC	2021	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	282698.0		NIS_thousands	NIS	year		2021.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2021_DISPOSAL_PROCEEDS	IPC	2021	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			disposal_proceeds	0.0		NIS_thousands	NIS	year		2021.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2022_PPE_NET_EOY	IPC	2022	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	13143607.0		NIS_thousands	NIS	year		2022.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2022_APPROX_GROSS_PPE_INVESTMENT	IPC	2022	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	214152.0		NIS_thousands	NIS	year		2022.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2022_DEP_AMORT_TOTAL	IPC	2022	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	521974.0		NIS_thousands	NIS	year		2022.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2022_DISPOSAL_PROCEEDS	IPC	2022	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			disposal_proceeds	13260.0		NIS_thousands	NIS	year		2022.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2023_PPE_NET_EOY	IPC	2023	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	13105194.0		NIS_thousands	NIS	year		2023.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2023_APPROX_GROSS_PPE_INVESTMENT	IPC	2023	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	449072.0		NIS_thousands	NIS	year		2023.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2023_DEP_AMORT_TOTAL	IPC	2023	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	530952.0		NIS_thousands	NIS	year		2023.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2023_DISPOSAL_PROCEEDS	IPC	2023	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			disposal_proceeds	22630.0		NIS_thousands	NIS	year		2023.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2024_PPE_NET_EOY	IPC	2024	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			ppe_net_eoy	12829411.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2024_APPROX_GROSS_PPE_INVESTMENT	IPC	2024	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			approx_gross_ppe_investment	247552.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2024_DEP_AMORT_TOTAL	IPC	2024	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			dep_amort_total	535800.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
IPC_TBL2_2024_DISPOSAL_PROCEEDS	IPC	2024	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	total	total			disposal_proceeds	5462.0		NIS_thousands	NIS	year		2024.0		high	yes	yes	yes	From Thesis Table 2 Panel B (IPC infrastructure total).
SIPG_TBL2_2018_CIP_OPEN_KNIS	SIPG	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	Bayport CIP summary	wip_bayport			cip_open_knis	345.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel C (SIPG Bayport CIP summary in kNIS). Only years with clearly parsed values were included here.
SIPG_TBL2_2018_CIP_ADDITIONS_PLUS_CAPINT_KNIS	SIPG	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	Bayport CIP summary	wip_bayport			cip_additions_plus_capint_knis	13528.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel C (SIPG Bayport CIP summary in kNIS). Only years with clearly parsed values were included here.
SIPG_TBL2_2018_TRANSFER_TO_PPE_KNIS	SIPG	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	Bayport CIP summary	wip_bayport			transfer_to_ppe_knis	0.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel C (SIPG Bayport CIP summary in kNIS). Only years with clearly parsed values were included here.
SIPG_TBL2_2018_CUM_TRANSFER_TO_PPE_KNIS	SIPG	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	Bayport CIP summary	wip_bayport			cum_transfer_to_ppe_knis	0.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel C (SIPG Bayport CIP summary in kNIS). Only years with clearly parsed values were included here.
SIPG_TBL2_2018_CIP_CLOSE_KNIS	SIPG	2018	THESIS_2026_SUMMARY	Elye_Kehat_Senior_Thesis_03_10_2026 (1).pdf	Elye Kehat Senior Thesis 03-10-2026	9.0	Table 2 annual PPE stocks and flows	annual_summary	Bayport CIP summary	wip_bayport			cip_close_knis	13873.0		NIS_thousands	NIS	year		2018.0		high	yes	yes	yes	From Thesis Table 2 Panel C (SIPG Bayport CIP summary in kNIS). Only years with clearly parsed values were included here.
